"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
415.5,2.3246915989101,-223.572922363723
416,2.38301209031551,-220.946789474622
416.5,2.44683192605452,-218.367392411932
417,2.5158418963568,-215.832669703743
417.5,2.58976576794551,-213.340667161225
418,2.66835729051525,-210.889530725787
418.5,2.75139752713519,-208.477499865182
419,2.83869247119943,-206.102901471191
419.5,2.93007091729771,-203.76414421595
420,3.02538255746063,-201.459713328006
420.5,3.12449627779201,-199.188165752775
421,3.22729863355956,-196.948125665389
421.5,3.33369248349285,-194.738280306796
422,3.44359576634856,-192.557376116686
422.5,3.5569404048268,-190.404215139177
423,3.67367132368497,-188.277651679386
423.5,3.7937455704339,-186.17658919094
424,3.9171315283509,-184.099977376275
424.5,4.04380821272455,-182.046809483155
425,4.17376464228516,-180.016119782294
425.5,4.30699927868924,-178.00698121229
426,4.44351952772225,-176.018503179245
426.5,4.58334129660783,-174.049829499554
427,4.72648860241952,-172.1001364753
427.5,4.87299322716362,-170.168631092613
428,5.02289441558067,-168.25454933413
428.5,5.17623861216035,-166.357154597463
429,5.33307923423556,-164.475736212229
429.5,5.49347647839345,-162.609608048849
430,5.65749715772323,-160.758107212828
430.5,5.82521456771133,-158.920592818808
431,5.9967083788421,-157.096444839102
431.5,6.17206455417566,-155.285063021897
432,6.35137529037783,-153.485865874664
432.5,6.53473898085892,-151.698289708715
433,6.72226019983436,-149.921787741183
433.5,6.91404970627553,-148.155829250972
434,7.11022446683388,-146.399898785576
434.5,7.31090769696556,-144.653495415867
435,7.51622891957586,-142.916132036257
435.5,7.72632404060186,-141.187334707824
436,7.94133544105829,-139.46664204225
436.5,8.16141208513972,-137.753604624582
437,8.38670964405143,-136.047784473041
437.5,8.61739063532269,-134.348754534289
438,8.85362457739866,-132.656098212704
438.5,9.09558815939859,-130.969408932417
439,9.34346542594534,-129.288289730971
439.5,9.59744797705837,-127.612352883658
440,9.85773518312022,-125.9412195577
440.5,10.1245344149902,-124.274519495583
441,10.3980612893653,-122.611890727017
441.5,10.6785399295319,-120.952979309066
442,10.9662032416862,-119.297439094202
442.5,11.2612932070219,-117.644931526097
443,11.564061189828,-115.995125463129
443.5,11.8747682618413,-114.347697029707
444,12.1936855431383,-112.702329495639
444.5,12.5210945598645,-111.058713183899
445,12.857287619093,-109.416545407294
445.5,13.2025682011501,-107.77553043466
446,13.557251369714,-106.135379487352
446.5,13.9216642000251,-104.495810766946
447,14.2961462255071,-102.856549515228
447.5,14.6810499031337,-101.21732810767
448,15.0767410978103,-99.5778861817896
448.5,15.4835995860516,-97.9379708019499
449,15.9020195791923,-96.2973366623012
449.5,16.3324102663278,-94.6557463298077
450,16.7751963771243,-93.0129705294411
450.5,17.2308187646,-91.3687884738671
451,17.6997350078692,-89.722988240134
451.5,18.182420034799,-88.0753671961276
452,18.6793667643651,-86.4257324797609
452.5,19.1910867684373,-84.773901534151
453,19.7181109525339,-83.1197027022667
453.5,20.2609902549383,-81.4629758848179
454,20.8202963633927,-79.8035732654551
454.5,21.3966224483477,-78.1413601076216
455,21.9905839115104,-76.4762156277628
455.5,22.6028191481553,-74.8080339498693
456,23.2339903213286,-73.1367251467072
456.5,23.8847841457251,-71.4622163734645
457,24.5559126786022,-69.7844530998427
457.5,25.2481141146214,-68.1034004470713
458,25.9621535810034,-66.4190446366637
458.5,26.6988239287807,-64.7313945581506
459,27.4589465152737,-63.0404834633994
459.5,28.2433719721957,-61.3463707955485
460,29.0529809529276,-59.6491441609598
460.5,29.8886848516484,-57.94892145299
461,30.7514264859111,-56.2458531367073
